# file...... TM_1_T_1_AS_632_measured_energy.csv
# date...... Thu Nov 15 15:57:57 2018
# user...... arnav
# host...... (null)
# trigger... (none)
# interval.. 200
# limit..... 0
# timestamp,TM_1_T_1_AS_632:measured_real_energy
2005-11-01 20:10:00 PST,+58380.3
2005-11-01 20:13:20 PST,+58668.3
2005-11-01 20:16:40 PST,+58965.9
2005-11-01 20:20:00 PST,+59258.3
2005-11-01 20:23:20 PST,+59546.3
2005-11-01 20:26:40 PST,+59834.1
2005-11-01 20:30:00 PST,+60120.6
2005-11-01 20:33:20 PST,+60406.6
2005-11-01 20:36:40 PST,+60692.6
2005-11-01 20:40:00 PST,+60978.6
2005-11-01 20:43:20 PST,+61427.7
2005-11-01 20:46:40 PST,+61723.8
2005-11-01 20:50:00 PST,+62009.8
2005-11-01 20:53:20 PST,+62295.8
2005-11-01 20:56:40 PST,+62581.8
2005-11-01 21:00:00 PST,+62868.1
2005-11-01 21:03:20 PST,+63154.2
2005-11-01 21:06:40 PST,+63777.5
2005-11-01 21:10:00 PST,+64736.9
2005-11-01 21:13:20 PST,+65716.7
2005-11-01 21:16:40 PST,+66782.5
2005-11-01 21:20:00 PST,+67848.2
2005-11-01 21:23:20 PST,+68913.9
2005-11-01 21:26:40 PST,+69844.4
2005-11-01 21:30:00 PST,+70231.6
2005-11-01 21:33:20 PST,+70617.1
2005-11-01 21:36:40 PST,+71002.7
2005-11-01 21:40:00 PST,+71400.6
2005-11-01 21:43:20 PST,+71787.9
2005-11-01 21:46:40 PST,+72173.7
2005-11-01 21:50:00 PST,+72559.3
2005-11-01 21:53:20 PST,+72944.9
2005-11-01 21:56:40 PST,+73331.6
2005-11-01 22:00:00 PST,+73723
2005-11-01 22:03:20 PST,+74114.5
2005-11-01 22:06:40 PST,+74368.2
2005-11-01 22:10:00 PST,+74581.4
2005-11-01 22:13:20 PST,+74789.5
2005-11-01 22:16:40 PST,+74885.2
2005-11-01 22:20:00 PST,+74980.8
2005-11-01 22:23:20 PST,+75076.5
2005-11-01 22:26:40 PST,+75170.8
2005-11-01 22:30:00 PST,+75254.8
2005-11-01 22:33:20 PST,+75347
2005-11-01 22:36:40 PST,+75430.3
2005-11-01 22:40:00 PST,+75511
2005-11-01 22:43:20 PST,+75591.9
2005-11-01 22:46:40 PST,+75672.6
2005-11-01 22:50:00 PST,+75753.2
2005-11-01 22:53:20 PST,+75833.9
2005-11-01 22:56:40 PST,+75924.2
2005-11-01 23:00:00 PST,+76010.2
2005-11-01 23:03:20 PST,+76112
2005-11-01 23:06:40 PST,+76213.7
2005-11-01 23:10:00 PST,+76315.5
2005-11-01 23:13:20 PST,+76417.3
2005-11-01 23:16:40 PST,+76519.1
2005-11-01 23:20:00 PST,+76625.9
2005-11-01 23:23:20 PST,+76736.7
2005-11-01 23:26:40 PST,+76836.8
2005-11-01 23:30:00 PST,+76923.8
2005-11-01 23:33:20 PST,+77006.5
2005-11-01 23:36:40 PST,+77089.3
2005-11-01 23:40:00 PST,+77172.1
2005-11-01 23:43:20 PST,+77269.1
2005-11-01 23:46:40 PST,+77335
2005-11-01 23:50:00 PST,+77396.9
2005-11-01 23:53:20 PST,+77458.6
2005-11-01 23:56:40 PST,+77520.3
